use_for_sorting,File_name,sample,treatment,,,,,,,,
597_LPS24,WTCHG_427077_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_428526_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_428527_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_428528_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_428529_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_435168_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_435169_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_435170_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_435171_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_435172_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_437968_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_437969_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_437970_230128,597,LPS24,,,,,,,,
597_LPS24,WTCHG_437971_230128,597,LPS24,,,,,,,,
597_UT,WTCHG_410446_229140,597,UT,,,,,,,,
597_UT,WTCHG_410447_229140,597,UT,,,,,,,,
597_UT,WTCHG_410448_229140,597,UT,,,,,,,,
597_UT,WTCHG_410449_229140,597,UT,,,,,,,,
597_UT,WTCHG_427074_229140,597,UT,,,,,,,,
597_UT,WTCHG_427075_229140,597,UT,,,,,,,,
597_UT,WTCHG_427076_229140,597,UT,,,,,,,,
597_UT,WTCHG_427077_229140,597,UT,,,,,,,,
597_UT,WTCHG_428526_229140,597,UT,,,,,,,,
597_UT,WTCHG_428527_229140,597,UT,,,,,,,,
597_UT,WTCHG_428528_229140,597,UT,,,,,,,,
597_UT,WTCHG_428529_229140,597,UT,,,,,,,,
597_UT,WTCHG_435168_229140,597,UT,,,,,,,,
597_UT,WTCHG_435169_229140,597,UT,,,,,,,,
597_UT,WTCHG_435170_229140,597,UT,,,,,,,,
597_UT,WTCHG_435171_229140,597,UT,,,,,,,,
597_UT,WTCHG_435172_229140,597,UT,,,,,,,,
597_UT,WTCHG_437968_229140,597,UT,,,,,,,,
597_UT,WTCHG_437969_229140,597,UT,,,,,,,,
597_UT,WTCHG_437970_229140,597,UT,,,,,,,,
597_UT,WTCHG_437971_229140,597,UT,,,,,,,,
600_LPS24,WTCHG_410446_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_410447_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_410448_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_410449_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_427074_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_427075_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_427076_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_427077_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_428526_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_428527_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_428528_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_428529_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_435168_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_435169_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_435170_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_435171_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_435172_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_437968_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_437969_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_437970_238127,600,LPS24,,,,,,,,
600_LPS24,WTCHG_437971_238127,600,LPS24,,,,,,,,
600_UT,WTCHG_410446_237139,600,UT,,,,,,,,
600_UT,WTCHG_410447_237139,600,UT,,,,,,,,
600_UT,WTCHG_410448_237139,600,UT,,,,,,,,
600_UT,WTCHG_410449_237139,600,UT,,,,,,,,
600_UT,WTCHG_427074_237139,600,UT,,,,,,,,
600_UT,WTCHG_427075_237139,600,UT,,,,,,,,
600_UT,WTCHG_427076_237139,600,UT,,,,,,,,
600_UT,WTCHG_427077_237139,600,UT,,,,,,,,
600_UT,WTCHG_428526_237139,600,UT,,,,,,,,
600_UT,WTCHG_428527_237139,600,UT,,,,,,,,
600_UT,WTCHG_428528_237139,600,UT,,,,,,,,
600_UT,WTCHG_428529_237139,600,UT,,,,,,,,
600_UT,WTCHG_435168_237139,600,UT,,,,,,,,
600_UT,WTCHG_435169_237139,600,UT,,,,,,,,
600_UT,WTCHG_435170_237139,600,UT,,,,,,,,
600_UT,WTCHG_435171_237139,600,UT,,,,,,,,
600_UT,WTCHG_435172_237139,600,UT,,,,,,,,
600_UT,WTCHG_437968_237139,600,UT,,,,,,,,
600_UT,WTCHG_437969_237139,600,UT,,,,,,,,
600_UT,WTCHG_437970_237139,600,UT,,,,,,,,
600_UT,WTCHG_437971_237139,600,UT,,,,,,,,
601_LPS24,WTCHG_410446_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_410447_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_410448_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_410449_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_427074_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_427075_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_427076_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_427077_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_428526_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_428527_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_428528_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_428529_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_435168_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_435169_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_435170_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_435171_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_435172_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_437968_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_437969_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_437970_246126,601,LPS24,,,,,,,,
601_LPS24,WTCHG_437971_246126,601,LPS24,,,,,,,,
601_UT,WTCHG_410446_245138,601,UT,,,,,,,,
601_UT,WTCHG_410447_245138,601,UT,,,,,,,,
601_UT,WTCHG_410448_245138,601,UT,,,,,,,,
601_UT,WTCHG_410449_245138,601,UT,,,,,,,,
601_UT,WTCHG_427074_245138,601,UT,,,,,,,,
601_UT,WTCHG_427075_245138,601,UT,,,,,,,,
601_UT,WTCHG_427076_245138,601,UT,,,,,,,,
601_UT,WTCHG_427077_245138,601,UT,,,,,,,,
601_UT,WTCHG_428526_245138,601,UT,,,,,,,,
601_UT,WTCHG_428527_245138,601,UT,,,,,,,,
601_UT,WTCHG_428528_245138,601,UT,,,,,,,,
601_UT,WTCHG_428529_245138,601,UT,,,,,,,,
601_UT,WTCHG_435168_245138,601,UT,,,,,,,,
601_UT,WTCHG_435169_245138,601,UT,,,,,,,,
601_UT,WTCHG_435170_245138,601,UT,,,,,,,,
601_UT,WTCHG_435171_245138,601,UT,,,,,,,,
601_UT,WTCHG_435172_245138,601,UT,,,,,,,,
601_UT,WTCHG_437968_245138,601,UT,,,,,,,,
601_UT,WTCHG_437969_245138,601,UT,,,,,,,,
601_UT,WTCHG_437970_245138,601,UT,,,,,,,,
601_UT,WTCHG_437971_245138,601,UT,,,,,,,,
602_LPS24,WTCHG_410446_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_410447_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_410448_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_410449_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_427074_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_427075_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_427076_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_427077_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_428526_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_428527_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_428528_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_428529_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_435168_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_435169_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_435170_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_435171_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_435172_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_437968_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_437969_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_437970_254125,602,LPS24,,,,,,,,
602_LPS24,WTCHG_437971_254125,602,LPS24,,,,,,,,
602_UT,WTCHG_410446_253137,602,UT,,,,,,,,
602_UT,WTCHG_410447_253137,602,UT,,,,,,,,
602_UT,WTCHG_410448_253137,602,UT,,,,,,,,
602_UT,WTCHG_410449_253137,602,UT,,,,,,,,
602_UT,WTCHG_427074_253137,602,UT,,,,,,,,
602_UT,WTCHG_427075_253137,602,UT,,,,,,,,
602_UT,WTCHG_427076_253137,602,UT,,,,,,,,
602_UT,WTCHG_427077_253137,602,UT,,,,,,,,
602_UT,WTCHG_428526_253137,602,UT,,,,,,,,
602_UT,WTCHG_428527_253137,602,UT,,,,,,,,
602_UT,WTCHG_428528_253137,602,UT,,,,,,,,
602_UT,WTCHG_428529_253137,602,UT,,,,,,,,
602_UT,WTCHG_435168_253137,602,UT,,,,,,,,
602_UT,WTCHG_435169_253137,602,UT,,,,,,,,
602_UT,WTCHG_435170_253137,602,UT,,,,,,,,
602_UT,WTCHG_435171_253137,602,UT,,,,,,,,
602_UT,WTCHG_435172_253137,602,UT,,,,,,,,
602_UT,WTCHG_437968_253137,602,UT,,,,,,,,
602_UT,WTCHG_437969_253137,602,UT,,,,,,,,
602_UT,WTCHG_437970_253137,602,UT,,,,,,,,
602_UT,WTCHG_437971_253137,602,UT,,,,,,,,
605_LPS24,WTCHG_410446_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_410447_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_410448_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_410449_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_427074_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_427075_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_427076_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_427077_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_428526_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_428527_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_428528_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_428529_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_435168_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_435169_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_435170_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_435171_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_435172_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_437968_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_437969_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_437970_264112,605,LPS24,,,,,,,,
605_LPS24,WTCHG_437971_264112,605,LPS24,,,,,,,,
605_UT,WTCHG_410446_263124,605,UT,,,,,,,,
605_UT,WTCHG_410447_263124,605,UT,,,,,,,,
605_UT,WTCHG_410448_263124,605,UT,,,,,,,,
605_UT,WTCHG_410449_263124,605,UT,,,,,,,,
605_UT,WTCHG_427074_263124,605,UT,,,,,,,,
605_UT,WTCHG_427075_263124,605,UT,,,,,,,,
605_UT,WTCHG_427076_263124,605,UT,,,,,,,,
605_UT,WTCHG_427077_263124,605,UT,,,,,,,,
605_UT,WTCHG_428526_263124,605,UT,,,,,,,,
605_UT,WTCHG_428527_263124,605,UT,,,,,,,,
605_UT,WTCHG_428528_263124,605,UT,,,,,,,,
605_UT,WTCHG_428529_263124,605,UT,,,,,,,,
605_UT,WTCHG_435168_263124,605,UT,,,,,,,,
605_UT,WTCHG_435169_263124,605,UT,,,,,,,,
605_UT,WTCHG_435170_263124,605,UT,,,,,,,,
605_UT,WTCHG_435171_263124,605,UT,,,,,,,,
605_UT,WTCHG_435172_263124,605,UT,,,,,,,,
605_UT,WTCHG_437968_263124,605,UT,,,,,,,,
605_UT,WTCHG_437969_263124,605,UT,,,,,,,,
605_UT,WTCHG_437970_263124,605,UT,,,,,,,,
605_UT,WTCHG_437971_263124,605,UT,,,,,,,,
606_LPS24,WTCHG_410446_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_410447_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_410448_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_410449_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_427074_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_427075_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_427076_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_427077_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_428526_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_428527_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_428528_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_428529_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_435168_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_435169_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_435170_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_435171_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_435172_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_437968_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_437969_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_437970_272111,606,LPS24,,,,,,,,
606_LPS24,WTCHG_437971_272111,606,LPS24,,,,,,,,
606_UT,WTCHG_410446_271123,606,UT,,,,,,,,
606_UT,WTCHG_410447_271123,606,UT,,,,,,,,
606_UT,WTCHG_410448_271123,606,UT,,,,,,,,
606_UT,WTCHG_410449_271123,606,UT,,,,,,,,
606_UT,WTCHG_427074_271123,606,UT,,,,,,,,
606_UT,WTCHG_427075_271123,606,UT,,,,,,,,
606_UT,WTCHG_427076_271123,606,UT,,,,,,,,
606_UT,WTCHG_427077_271123,606,UT,,,,,,,,
606_UT,WTCHG_428526_271123,606,UT,,,,,,,,
606_UT,WTCHG_428527_271123,606,UT,,,,,,,,
606_UT,WTCHG_428528_271123,606,UT,,,,,,,,
606_UT,WTCHG_428529_271123,606,UT,,,,,,,,
606_UT,WTCHG_435168_271123,606,UT,,,,,,,,
606_UT,WTCHG_435169_271123,606,UT,,,,,,,,
606_UT,WTCHG_435170_271123,606,UT,,,,,,,,
606_UT,WTCHG_435171_271123,606,UT,,,,,,,,
606_UT,WTCHG_435172_271123,606,UT,,,,,,,,
606_UT,WTCHG_437968_271123,606,UT,,,,,,,,
606_UT,WTCHG_437969_271123,606,UT,,,,,,,,
606_UT,WTCHG_437970_271123,606,UT,,,,,,,,
606_UT,WTCHG_437971_271123,606,UT,,,,,,,,
607_LPS24,WTCHG_410446_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_410447_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_410448_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_410449_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_427074_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_427075_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_427076_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_427077_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_428526_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_428527_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_428528_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_428529_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_435168_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_435169_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_435170_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_435171_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_435172_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_437968_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_437969_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_437970_280110,607,LPS24,,,,,,,,
607_LPS24,WTCHG_437971_280110,607,LPS24,,,,,,,,
607_UT,WTCHG_410446_279122,607,UT,,,,,,,,
607_UT,WTCHG_410447_279122,607,UT,,,,,,,,
607_UT,WTCHG_410448_279122,607,UT,,,,,,,,
607_UT,WTCHG_410449_279122,607,UT,,,,,,,,
607_UT,WTCHG_427074_279122,607,UT,,,,,,,,
607_UT,WTCHG_427075_279122,607,UT,,,,,,,,
607_UT,WTCHG_427076_279122,607,UT,,,,,,,,
607_UT,WTCHG_427077_279122,607,UT,,,,,,,,
607_UT,WTCHG_428526_279122,607,UT,,,,,,,,
607_UT,WTCHG_428527_279122,607,UT,,,,,,,,
607_UT,WTCHG_428528_279122,607,UT,,,,,,,,
607_UT,WTCHG_428529_279122,607,UT,,,,,,,,
607_UT,WTCHG_435168_279122,607,UT,,,,,,,,
607_UT,WTCHG_435169_279122,607,UT,,,,,,,,
607_UT,WTCHG_435170_279122,607,UT,,,,,,,,
607_UT,WTCHG_435171_279122,607,UT,,,,,,,,
607_UT,WTCHG_435172_279122,607,UT,,,,,,,,
607_UT,WTCHG_437968_279122,607,UT,,,,,,,,
607_UT,WTCHG_437969_279122,607,UT,,,,,,,,
607_UT,WTCHG_437970_279122,607,UT,,,,,,,,
607_UT,WTCHG_437971_279122,607,UT,,,,,,,,
610_LPS24,WTCHG_410446_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_410447_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_410448_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_410449_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_427074_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_427075_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_427076_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_427077_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_428526_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_428527_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_428528_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_428529_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_435168_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_435169_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_435170_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_435171_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_435172_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_437968_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_437969_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_437970_288109,610,LPS24,,,,,,,,
610_LPS24,WTCHG_437971_288109,610,LPS24,,,,,,,,
610_UT,WTCHG_410446_287121,610,UT,,,,,,,,
610_UT,WTCHG_410447_287121,610,UT,,,,,,,,
610_UT,WTCHG_410448_287121,610,UT,,,,,,,,
610_UT,WTCHG_410449_287121,610,UT,,,,,,,,
610_UT,WTCHG_427074_287121,610,UT,,,,,,,,
610_UT,WTCHG_427075_287121,610,UT,,,,,,,,
610_UT,WTCHG_427076_287121,610,UT,,,,,,,,
610_UT,WTCHG_427077_287121,610,UT,,,,,,,,
610_UT,WTCHG_428526_287121,610,UT,,,,,,,,
610_UT,WTCHG_428527_287121,610,UT,,,,,,,,
610_UT,WTCHG_428528_287121,610,UT,,,,,,,,
610_UT,WTCHG_428529_287121,610,UT,,,,,,,,
610_UT,WTCHG_435168_287121,610,UT,,,,,,,,
610_UT,WTCHG_435169_287121,610,UT,,,,,,,,
610_UT,WTCHG_435170_287121,610,UT,,,,,,,,
610_UT,WTCHG_435171_287121,610,UT,,,,,,,,
610_UT,WTCHG_435172_287121,610,UT,,,,,,,,
610_UT,WTCHG_437968_287121,610,UT,,,,,,,,
610_UT,WTCHG_437969_287121,610,UT,,,,,,,,
610_UT,WTCHG_437970_287121,610,UT,,,,,,,,
610_UT,WTCHG_437971_287121,610,UT,,,,,,,,
614_LPS24,WTCHG_410446_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_410447_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_410448_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_410449_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_427074_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_427075_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_427076_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_427077_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_428526_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_428527_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_428528_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_428529_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_435168_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_435169_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_435170_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_435171_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_435172_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_437968_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_437969_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_437970_296108,614,LPS24,,,,,,,,
614_LPS24,WTCHG_437971_296108,614,LPS24,,,,,,,,
614_UT,WTCHG_410446_295120,614,UT,,,,,,,,
614_UT,WTCHG_410447_295120,614,UT,,,,,,,,
614_UT,WTCHG_410448_295120,614,UT,,,,,,,,
614_UT,WTCHG_410449_295120,614,UT,,,,,,,,
614_UT,WTCHG_427074_295120,614,UT,,,,,,,,
614_UT,WTCHG_427075_295120,614,UT,,,,,,,,
614_UT,WTCHG_427076_295120,614,UT,,,,,,,,
614_UT,WTCHG_427077_295120,614,UT,,,,,,,,
614_UT,WTCHG_428526_295120,614,UT,,,,,,,,
614_UT,WTCHG_428527_295120,614,UT,,,,,,,,
614_UT,WTCHG_428528_295120,614,UT,,,,,,,,
614_UT,WTCHG_428529_295120,614,UT,,,,,,,,
614_UT,WTCHG_435168_295120,614,UT,,,,,,,,
614_UT,WTCHG_435169_295120,614,UT,,,,,,,,
614_UT,WTCHG_435170_295120,614,UT,,,,,,,,
614_UT,WTCHG_435171_295120,614,UT,,,,,,,,
614_UT,WTCHG_435172_295120,614,UT,,,,,,,,
614_UT,WTCHG_437968_295120,614,UT,,,,,,,,
614_UT,WTCHG_437969_295120,614,UT,,,,,,,,
614_UT,WTCHG_437970_295120,614,UT,,,,,,,,
614_UT,WTCHG_437971_295120,614,UT,,,,,,,,
615_LPS24,WTCHG_410446_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_410447_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_410448_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_410449_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_427074_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_427075_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_427076_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_427077_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_428526_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_428527_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_428528_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_428529_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_435168_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_435169_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_435170_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_435171_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_435172_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_437968_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_437969_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_437970_207119,615,LPS24,,,,,,,,
615_LPS24,WTCHG_437971_207119,615,LPS24,,,,,,,,
615_UT,WTCHG_410446_208107,615,UT,,,,,,,,
615_UT,WTCHG_410447_208107,615,UT,,,,,,,,
615_UT,WTCHG_410448_208107,615,UT,,,,,,,,
615_UT,WTCHG_410449_208107,615,UT,,,,,,,,
615_UT,WTCHG_427074_208107,615,UT,,,,,,,,
615_UT,WTCHG_427075_208107,615,UT,,,,,,,,
615_UT,WTCHG_427076_208107,615,UT,,,,,,,,
615_UT,WTCHG_427077_208107,615,UT,,,,,,,,
615_UT,WTCHG_428526_208107,615,UT,,,,,,,,
615_UT,WTCHG_428527_208107,615,UT,,,,,,,,
615_UT,WTCHG_428528_208107,615,UT,,,,,,,,
615_UT,WTCHG_428529_208107,615,UT,,,,,,,,
615_UT,WTCHG_435168_208107,615,UT,,,,,,,,
615_UT,WTCHG_435169_208107,615,UT,,,,,,,,
615_UT,WTCHG_435170_208107,615,UT,,,,,,,,
615_UT,WTCHG_435171_208107,615,UT,,,,,,,,
615_UT,WTCHG_435172_208107,615,UT,,,,,,,,
615_UT,WTCHG_437968_208107,615,UT,,,,,,,,
615_UT,WTCHG_437969_208107,615,UT,,,,,,,,
615_UT,WTCHG_437970_208107,615,UT,,,,,,,,
615_UT,WTCHG_437971_208107,615,UT,,,,,,,,
620_LPS24,WTCHG_410446_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_410447_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_410448_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_410449_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_427074_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_427075_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_427076_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_427077_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_428526_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_428527_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_428528_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_428529_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_435168_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_435169_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_435170_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_435171_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_435172_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_437968_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_437969_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_437970_216106,620,LPS24,,,,,,,,
620_LPS24,WTCHG_437971_216106,620,LPS24,,,,,,,,
620_UT,WTCHG_410446_215118,620,UT,,,,,,,,
