Index,File_name,use_for_sorting,sample2,treatment,,,,,
593_MET1m,WTCHG_437974_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_437975_287121,287121,593,MET1m,,,,,
595_IFN,WTCHG_410450_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_410451_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_410452_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_410453_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_427078_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_427079_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_427080_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_427081_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_428530_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_428531_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_428532_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_428533_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_435173_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_435174_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_435175_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_437972_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_437973_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_437974_296108,296108,595,IFN,,,,,
595_IFN,WTCHG_437975_296108,296108,595,IFN,,,,,
595_MET1m,WTCHG_410450_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_410451_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_410452_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_410453_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_427078_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_427079_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_427080_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_427081_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_428530_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_428531_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_428532_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_428533_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_435173_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_435174_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_435175_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_437972_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_437973_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_437974_295120,295120,595,MET1m,,,,,
595_MET1m,WTCHG_437975_295120,295120,595,MET1m,,,,,
596_IFN,WTCHG_410450_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_410451_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_410452_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_410453_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_427078_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_427079_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_427080_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_427081_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_428530_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_428531_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_428532_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_428533_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_435173_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_435174_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_435175_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_437972_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_437973_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_437974_208107,208107,596,IFN,,,,,
596_IFN,WTCHG_437975_208107,208107,596,IFN,,,,,
596_MET1m,WTCHG_410450_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_410451_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_410452_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_410453_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_427078_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_427079_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_427080_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_427081_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_428530_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_428531_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_428532_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_428533_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_435173_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_435174_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_435175_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_437972_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_437973_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_437974_207119,207119,596,MET1m,,,,,
596_MET1m,WTCHG_437975_207119,207119,596,MET1m,,,,,
597_IFN,WTCHG_410450_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_410451_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_410452_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_410453_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_427078_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_427079_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_427080_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_427081_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_428530_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_428531_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_428532_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_428533_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_435173_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_435174_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_435175_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_437972_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_437973_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_437974_216106,216106,597,IFN,,,,,
597_IFN,WTCHG_437975_216106,216106,597,IFN,,,,,
597_MET1m,WTCHG_410450_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_410451_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_410452_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_410453_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_427078_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_427079_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_427080_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_427081_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_428530_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_428531_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_428532_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_428533_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_435173_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_435174_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_435175_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_437972_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_437973_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_437974_215118,215118,597,MET1m,,,,,
597_MET1m,WTCHG_437975_215118,215118,597,MET1m,,,,,
600_IFN,WTCHG_410450_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_410451_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_410452_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_410453_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_427078_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_427079_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_427080_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_427081_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_428530_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_428531_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_428532_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_428533_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_435173_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_435174_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_435175_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_437972_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_437973_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_437974_224105,224105,600,IFN,,,,,
600_IFN,WTCHG_437975_224105,224105,600,IFN,,,,,
600_MET1m,WTCHG_410450_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_410451_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_410452_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_410453_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_427078_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_427079_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_427080_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_427081_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_428530_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_428531_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_428532_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_428533_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_435173_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_435174_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_435175_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_437972_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_437973_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_437974_223117,223117,600,MET1m,,,,,
600_MET1m,WTCHG_437975_223117,223117,600,MET1m,,,,,
601_IFN,WTCHG_410450_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_410451_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_410452_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_410453_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_427078_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_427079_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_427080_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_427081_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_428530_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_428531_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_428532_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_428533_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_435173_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_435174_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_435175_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_437972_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_437973_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_437974_232104,232104,601,IFN,,,,,
601_IFN,WTCHG_437975_232104,232104,601,IFN,,,,,
601_MET1m,WTCHG_410450_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_410451_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_410452_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_410453_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_427078_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_427079_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_427080_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_427081_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_428530_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_428531_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_428532_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_428533_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_435173_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_435174_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_435175_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_437972_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_437973_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_437974_231116,231116,601,MET1m,,,,,
601_MET1m,WTCHG_437975_231116,231116,601,MET1m,,,,,
602_IFN,WTCHG_410450_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_410451_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_410452_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_410453_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_427078_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_427079_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_427080_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_427081_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_428530_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_428531_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_428532_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_428533_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_435173_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_435174_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_435175_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_437972_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_437973_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_437974_240103,240103,602,IFN,,,,,
602_IFN,WTCHG_437975_240103,240103,602,IFN,,,,,
602_MET1m,WTCHG_410450_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_410451_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_410452_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_410453_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_427078_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_427079_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_427080_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_427081_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_428530_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_428531_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_428532_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_428533_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_435173_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_435174_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_435175_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_437972_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_437973_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_437974_239115,239115,602,MET1m,,,,,
602_MET1m,WTCHG_437975_239115,239115,602,MET1m,,,,,
609_LPS24,WTCHG_427078_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_427079_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_427080_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_427081_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_428530_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_428531_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_428532_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_428533_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_435173_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_435174_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_435175_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_437972_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_437973_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_437974_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_437975_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_410450_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_410451_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_410452_231181,231181,609,LPS24,,,,,
609_LPS24,WTCHG_410453_231181,231181,609,LPS24,,,,,
610_IFN,WTCHG_410450_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_410451_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_410452_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_410453_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_427078_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_427079_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_427080_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_427081_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_428530_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_428531_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_428532_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_428533_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_435173_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_435174_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_435175_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_437972_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_437973_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_437974_248102,248102,610,IFN,,,,,
610_IFN,WTCHG_437975_248102,248102,610,IFN,,,,,
610_MET1m,WTCHG_410450_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_410451_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_410452_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_410453_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_427078_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_427079_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_427080_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_427081_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_428530_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_428531_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_428532_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_428533_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_435173_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_435174_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_435175_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_437972_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_437973_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_437974_247114,247114,610,MET1m,,,,,
610_MET1m,WTCHG_437975_247114,247114,610,MET1m,,,,,
613_MET1m,WTCHG_410450_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_410451_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_410452_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_410453_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_427078_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_427079_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_427080_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_427081_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_428530_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_428531_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_428532_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_428533_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_435173_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_435174_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_435175_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_437972_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_437973_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_437974_233110,233110,613,MET1m,,,,,
613_MET1m,WTCHG_437975_233110,233110,613,MET1m,,,,,
613_UT,WTCHG_410450_232193,232193,613,UT,,,,,
613_UT,WTCHG_410451_232193,232193,613,UT,,,,,
613_UT,WTCHG_410452_232193,232193,613,UT,,,,,
613_UT,WTCHG_410453_232193,232193,613,UT,,,,,
613_UT,WTCHG_427078_232193,232193,613,UT,,,,,
613_UT,WTCHG_427079_232193,232193,613,UT,,,,,
613_UT,WTCHG_427080_232193,232193,613,UT,,,,,
613_UT,WTCHG_427081_232193,232193,613,UT,,,,,
613_UT,WTCHG_428530_232193,232193,613,UT,,,,,
613_UT,WTCHG_428531_232193,232193,613,UT,,,,,
613_UT,WTCHG_428532_232193,232193,613,UT,,,,,
613_UT,WTCHG_428533_232193,232193,613,UT,,,,,
613_UT,WTCHG_435173_232193,232193,613,UT,,,,,
613_UT,WTCHG_435174_232193,232193,613,UT,,,,,
613_UT,WTCHG_435175_232193,232193,613,UT,,,,,
613_UT,WTCHG_437972_232193,232193,613,UT,,,,,
613_UT,WTCHG_437973_232193,232193,613,UT,,,,,
613_UT,WTCHG_437974_232193,232193,613,UT,,,,,
613_UT,WTCHG_437975_232193,232193,613,UT,,,,,
614_IFN,WTCHG_410450_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_410451_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_410452_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_410453_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_427078_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_427079_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_427080_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_427081_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_428530_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_428531_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_428532_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_428533_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_435173_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_435174_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_435175_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_437972_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_437973_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_437974_260137,260137,614,IFN,,,,,
614_IFN,WTCHG_437975_260137,260137,614,IFN,,,,,
615_IFN,WTCHG_410450_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_410451_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_410452_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_410453_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_427078_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_427079_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_427080_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_427081_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_428530_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_428531_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_428532_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_428533_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_435173_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_435174_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_435175_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_437972_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_437973_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_437974_256101,256101,615,IFN,,,,,
615_IFN,WTCHG_437975_256101,256101,615,IFN,,,,,
615_MET1m,WTCHG_410450_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_410451_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_410452_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_410453_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_427078_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_427079_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_427080_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_427081_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_428530_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_428531_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_428532_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_428533_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_435173_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_435174_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_435175_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_437972_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_437973_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_437974_255113,255113,615,MET1m,,,,,
615_MET1m,WTCHG_437975_255113,255113,615,MET1m,,,,,
616_LPS24,WTCHG_427078_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_427079_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_427080_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_427081_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_428530_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_428531_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_428532_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_428533_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_435173_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_435174_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_435175_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_437972_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_437973_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_437974_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_437975_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_410450_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_410451_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_410452_235134,235134,616,LPS24,,,,,
616_LPS24,WTCHG_410453_235134,235134,616,LPS24,,,,,
616_UT,WTCHG_410450_234122,234122,616,UT,,,,,
616_UT,WTCHG_410451_234122,234122,616,UT,,,,,
616_UT,WTCHG_410452_234122,234122,616,UT,,,,,
616_UT,WTCHG_410453_234122,234122,616,UT,,,,,
616_UT,WTCHG_427078_234122,234122,616,UT,,,,,
616_UT,WTCHG_427079_234122,234122,616,UT,,,,,
616_UT,WTCHG_427080_234122,234122,616,UT,,,,,
616_UT,WTCHG_427081_234122,234122,616,UT,,,,,
616_UT,WTCHG_428530_234122,234122,616,UT,,,,,
616_UT,WTCHG_428531_234122,234122,616,UT,,,,,
616_UT,WTCHG_428532_234122,234122,616,UT,,,,,
616_UT,WTCHG_428533_234122,234122,616,UT,,,,,
616_UT,WTCHG_435173_234122,234122,616,UT,,,,,
616_UT,WTCHG_435174_234122,234122,616,UT,,,,,
616_UT,WTCHG_435175_234122,234122,616,UT,,,,,
616_UT,WTCHG_437972_234122,234122,616,UT,,,,,
616_UT,WTCHG_437973_234122,234122,616,UT,,,,,
616_UT,WTCHG_437974_234122,234122,616,UT,,,,,
616_UT,WTCHG_437975_234122,234122,616,UT,,,,,
620_IFN,WTCHG_410450_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_410451_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_410452_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_410453_279122,279122,620,IFN,,,,,
620_IFN,WTCHG_427078_279122,279122,620,IFN,,,,,
