sample_id	genotype_id	sex	cell_type	condition	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	ega_id
OSWGVHGFTN_5	EIP@OSWGVHGFTN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482148
OWHWOVEVSH_1	EIP@OWHWOVEVSH	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482149
OWHWOVEVSH_2	EIP@OWHWOVEVSH	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482150
OWHWOVEVSH_3	EIP@OWHWOVEVSH	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482151
OWHWOVEVSH_4	EIP@OWHWOVEVSH	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482152
OWHWOVEVSH_5	EIP@OWHWOVEVSH	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482153
OZWHJCJAAV_1	EIP@OZWHJCJAAV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482154
OZWHJCJAAV_3	EIP@OZWHJCJAAV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482155
OZWHJCJAAV_4	EIP@OZWHJCJAAV	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482156
OZWHJCJAAV_5	EIP@OZWHJCJAAV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482157
OZWYGIXHEI_1	EIP@OZWYGIXHEI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482158
OZWYGIXHEI_2	EIP@OZWYGIXHEI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482159
OZWYGIXHEI_3	EIP@OZWYGIXHEI	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482160
OZWYGIXHEI_4	EIP@OZWYGIXHEI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482161
OZWYGIXHEI_5	EIP@OZWYGIXHEI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482162
PCXMZRSWEM_1	EIP@PCXMZRSWEM	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482163
PCXMZRSWEM_2	EIP@PCXMZRSWEM	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482164
PCXMZRSWEM_3	EIP@PCXMZRSWEM	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482165
PCXMZRSWEM_4	EIP@PCXMZRSWEM	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482166
PCXMZRSWEM_5	EIP@PCXMZRSWEM	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482167
PGPTLBZCWQ_1	EIP@PGPTLBZCWQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482168
PGPTLBZCWQ_2	EIP@PGPTLBZCWQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482169
PGPTLBZCWQ_3	EIP@PGPTLBZCWQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482170
PGPTLBZCWQ_5	EIP@PGPTLBZCWQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482171
PSSHAHZIIW_1	EIP@PSSHAHZIIW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482172
PSSHAHZIIW_2	EIP@PSSHAHZIIW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482173
PSSHAHZIIW_3	EIP@PSSHAHZIIW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482174
PSSHAHZIIW_4	EIP@PSSHAHZIIW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482175
PSSHAHZIIW_5	EIP@PSSHAHZIIW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482176
PTUDRHJTRJ_1	EIP@PTUDRHJTRJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482177
PTUDRHJTRJ_2	EIP@PTUDRHJTRJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482178
PTUDRHJTRJ_3	EIP@PTUDRHJTRJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482179
PTUDRHJTRJ_4	EIP@PTUDRHJTRJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482180
PTUDRHJTRJ_5	EIP@PTUDRHJTRJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482181
PXMIELOPKW_1	EIP@PXMIELOPKW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482182
PXMIELOPKW_2	EIP@PXMIELOPKW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482183
PXMIELOPKW_3	EIP@PXMIELOPKW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482184
PXMIELOPKW_4	EIP@PXMIELOPKW	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482185
PXMIELOPKW_5	EIP@PXMIELOPKW	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482186
PYTFGAJXYJ_1	EIP@PYTFGAJXYJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482187
PYTFGAJXYJ_2	EIP@PYTFGAJXYJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482188
PYTFGAJXYJ_3	EIP@PYTFGAJXYJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482189
PYTFGAJXYJ_4	EIP@PYTFGAJXYJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482190
PYTFGAJXYJ_5	EIP@PYTFGAJXYJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482191
QAHHCDXPCA_1	EIP@QAHHCDXPCA	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482192
QAHHCDXPCA_2	EIP@QAHHCDXPCA	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482193
QAHHCDXPCA_3	EIP@QAHHCDXPCA	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482194
QAHHCDXPCA_4	EIP@QAHHCDXPCA	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482195
QAHHCDXPCA_5	EIP@QAHHCDXPCA	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482196
QAUDXITOSM_1	EIP@QAUDXITOSM	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482197
QAUDXITOSM_2	EIP@QAUDXITOSM	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482198
QAUDXITOSM_3	EIP@QAUDXITOSM	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482199
QAUDXITOSM_4	EIP@QAUDXITOSM	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482200
QAUDXITOSM_5	EIP@QAUDXITOSM	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482201
QEQHGLDYBC_1	EIP@QEQHGLDYBC	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482202
QEQHGLDYBC_2	EIP@QEQHGLDYBC	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482203
QEQHGLDYBC_3	EIP@QEQHGLDYBC	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482204
QEQHGLDYBC_4	EIP@QEQHGLDYBC	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482205
QEQHGLDYBC_5	EIP@QEQHGLDYBC	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482206
QJKYOFXTPU_1	EIP@QJKYOFXTPU	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482207
QJKYOFXTPU_2	EIP@QJKYOFXTPU	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482208
QJKYOFXTPU_3	EIP@QJKYOFXTPU	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482209
QJKYOFXTPU_4	EIP@QJKYOFXTPU	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482210
QJKYOFXTPU_5	EIP@QJKYOFXTPU	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482211
QJURERJAVQ_1	EIP@QJURERJAVQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482212
QJURERJAVQ_2	EIP@QJURERJAVQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482213
QJURERJAVQ_3	EIP@QJURERJAVQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482214
QJURERJAVQ_4	EIP@QJURERJAVQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482215
QJURERJAVQ_5	EIP@QJURERJAVQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482216
QJZBFLRZKT_1	EIP@QJZBFLRZKT	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482217
QJZBFLRZKT_2	EIP@QJZBFLRZKT	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482218
QJZBFLRZKT_3	EIP@QJZBFLRZKT	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482219
QJZBFLRZKT_4	EIP@QJZBFLRZKT	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482220
QJZBFLRZKT_5	EIP@QJZBFLRZKT	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482221
QMCTYRIQBJ_1	EIP@QMCTYRIQBJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482222
QMCTYRIQBJ_2	EIP@QMCTYRIQBJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482223
QMCTYRIQBJ_3	EIP@QMCTYRIQBJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482224
QMCTYRIQBJ_4	EIP@QMCTYRIQBJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482225
QMCTYRIQBJ_5	EIP@QMCTYRIQBJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482226
QOXBUEUAMB_1	EIP@QOXBUEUAMB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482227
QOXBUEUAMB_3	EIP@QOXBUEUAMB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482228
QOXBUEUAMB_4	EIP@QOXBUEUAMB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482229
QOXBUEUAMB_5	EIP@QOXBUEUAMB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482230
QPKBSVNQUS_1	EIP@QPKBSVNQUS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482231
QPKBSVNQUS_2	EIP@QPKBSVNQUS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482232
QPKBSVNQUS_3	EIP@QPKBSVNQUS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482233
QPKBSVNQUS_5	EIP@QPKBSVNQUS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482234
QPKUDTHFQQ_1	EIP@QPKUDTHFQQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482235
QPKUDTHFQQ_2	EIP@QPKUDTHFQQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482236
QPKUDTHFQQ_3	EIP@QPKUDTHFQQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482237
QPKUDTHFQQ_5	EIP@QPKUDTHFQQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482238
QSCUNCKOAE_1	EIP@QSCUNCKOAE	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482239
QSCUNCKOAE_2	EIP@QSCUNCKOAE	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482240
QSCUNCKOAE_3	EIP@QSCUNCKOAE	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482241
QSCUNCKOAE_4	EIP@QSCUNCKOAE	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482242
QSCUNCKOAE_5	EIP@QSCUNCKOAE	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482243
QTSVJDUVHX_1	EIP@QTSVJDUVHX	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482244
QTSVJDUVHX_2	EIP@QTSVJDUVHX	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482245
QTSVJDUVHX_3	EIP@QTSVJDUVHX	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482246
QTSVJDUVHX_4	EIP@QTSVJDUVHX	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482247
QTSVJDUVHX_5	EIP@QTSVJDUVHX	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482248
QUFADMIAOY_1	EIP@QUFADMIAOY	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482249
QUFADMIAOY_2	EIP@QUFADMIAOY	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482250
QUFADMIAOY_3	EIP@QUFADMIAOY	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482251
QUFADMIAOY_4	EIP@QUFADMIAOY	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482252
QUFADMIAOY_5	EIP@QUFADMIAOY	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482253
QVAGPCFKTS_1	EIP@QVAGPCFKTS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482254
QVAGPCFKTS_2	EIP@QVAGPCFKTS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482255
QVAGPCFKTS_3	EIP@QVAGPCFKTS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482256
QVAGPCFKTS_4	EIP@QVAGPCFKTS	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482257
QVAGPCFKTS_5	EIP@QVAGPCFKTS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482258
QZMDXAODRB_1	EIP@QZMDXAODRB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482259
QZMDXAODRB_2	EIP@QZMDXAODRB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482260
QZMDXAODRB_3	EIP@QZMDXAODRB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482261
QZMDXAODRB_4	EIP@QZMDXAODRB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482262
QZMDXAODRB_5	EIP@QZMDXAODRB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482263
RACYLIWDWS_1	EIP@RACYLIWDWS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482264
RACYLIWDWS_2	EIP@RACYLIWDWS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482265
RACYLIWDWS_3	EIP@RACYLIWDWS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482266
RACYLIWDWS_4	EIP@RACYLIWDWS	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482267
RACYLIWDWS_5	EIP@RACYLIWDWS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482268
RAKFPZQWGA_1	EIP@RAKFPZQWGA	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482269
RAKFPZQWGA_2	EIP@RAKFPZQWGA	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482270
RAKFPZQWGA_3	EIP@RAKFPZQWGA	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482271
RAKFPZQWGA_4	EIP@RAKFPZQWGA	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482272
RAKFPZQWGA_5	EIP@RAKFPZQWGA	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482273
RBRWDEOFWR_1	EIP@RBRWDEOFWR	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482274
RBRWDEOFWR_2	EIP@RBRWDEOFWR	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482275
RBRWDEOFWR_3	EIP@RBRWDEOFWR	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482276
RBRWDEOFWR_4	EIP@RBRWDEOFWR	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482277
RBRWDEOFWR_5	EIP@RBRWDEOFWR	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482278
RFHNLQKYET_1	EIP@RFHNLQKYET	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482279
RFHNLQKYET_2	EIP@RFHNLQKYET	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482280
RFHNLQKYET_3	EIP@RFHNLQKYET	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482281
RFHNLQKYET_4	EIP@RFHNLQKYET	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482282
RFHNLQKYET_5	EIP@RFHNLQKYET	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482283
RGDSWLYHCY_1	EIP@RGDSWLYHCY	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482284
RGDSWLYHCY_2	EIP@RGDSWLYHCY	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482285
RGDSWLYHCY_3	EIP@RGDSWLYHCY	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482286
RGDSWLYHCY_4	EIP@RGDSWLYHCY	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482287
RGDSWLYHCY_5	EIP@RGDSWLYHCY	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482288
RLZRMKLYIA_1	EIP@RLZRMKLYIA	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482289
RLZRMKLYIA_2	EIP@RLZRMKLYIA	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482290
RLZRMKLYIA_3	EIP@RLZRMKLYIA	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482291
RLZRMKLYIA_4	EIP@RLZRMKLYIA	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482292
RLZRMKLYIA_5	EIP@RLZRMKLYIA	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482293
RMMITBYRPF_1	EIP@RMMITBYRPF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482294
RMMITBYRPF_2	EIP@RMMITBYRPF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482295
RMMITBYRPF_3	EIP@RMMITBYRPF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482296
RMMITBYRPF_4	EIP@RMMITBYRPF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482297
RMMITBYRPF_5	EIP@RMMITBYRPF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482298
RQAURVHFAB_1	EIP@RQAURVHFAB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482299
RQAURVHFAB_2	EIP@RQAURVHFAB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482300
RQAURVHFAB_3	EIP@RQAURVHFAB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482301
RQAURVHFAB_4	EIP@RQAURVHFAB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482302
RQAURVHFAB_5	EIP@RQAURVHFAB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482303
RTZAQUWLSW_1	EIP@RTZAQUWLSW	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482304
RTZAQUWLSW_2	EIP@RTZAQUWLSW	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482305
RTZAQUWLSW_3	EIP@RTZAQUWLSW	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482306
