!Sample_title	!Sample_geo_accession	!Sample_status	!Sample_submission_date	!Sample_last_update_date	!Sample_type	!Sample_channel_count	!Sample_source_name_ch1	!Sample_organism_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_molecule_ch1	!Sample_extract_protocol_ch1	!Sample_label_ch1	!Sample_label_protocol_ch1	!Sample_taxid_ch1	!Sample_hyb_protocol	!Sample_scan_protocol	!Sample_data_processing	!Sample_platform_id	!Sample_contact_name	!Sample_contact_laboratory	!Sample_contact_department	!Sample_contact_institute	!Sample_contact_address	!Sample_contact_city	!Sample_contact_state	!Sample_contact_zip/postal_code	!Sample_contact_country	!Sample_supplementary_file	!Sample_data_row_count	!Sample_relation
IGTB1610.14	GSM1351719	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 21	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351719/suppl/GSM1351719_EA10047_233999_HUGENE-1_0-ST-V1_IGTB1610.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1611.14	GSM1351720	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 26	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351720/suppl/GSM1351720_EA10047_233967_HUGENE-1_0-ST-V1_IGTB1611.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1616.14	GSM1351721	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351721/suppl/GSM1351721_EA10047_221216_HUGENE-1_0-ST-V1_IGTB1616.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1617.14	GSM1351722	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 34	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351722/suppl/GSM1351722_EA10047_234040_HUGENE-1_0-ST-V1_IGTB1617.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1617.F14	GSM1351723	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 34	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351723/suppl/GSM1351723_EA10047_239812_HUGENE-1_0-ST-V1_IGTB1617.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1622.14	GSM1351724	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 25	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351724/suppl/GSM1351724_EA10047_234018_HUGENE-1_0-ST-V1_IGTB1622.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1623.F14	GSM1351725	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 38	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351725/suppl/GSM1351725_EA10047_239814_HUGENE-1_0-ST-V1_IGTB1623.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1627.14	GSM1351726	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 38	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351726/suppl/GSM1351726_EA10047_234067_HUGENE-1_0-ST-V1_IGTB1627.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1630.F14TR1	GSM1351727	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351727/suppl/GSM1351727_EA10047_234178_HUGENE-1_0-ST-V1_IGTB1630.F14TR1.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1630.F14TR2	GSM1351728	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351728/suppl/GSM1351728_EA10047_239816_HUGENE-1_0-ST-V1_IGTB1630.F14TR2.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1639.F14	GSM1351729	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351729/suppl/GSM1351729_EA10047_234179_HUGENE-1_0-ST-V1_IGTB1639.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1640.14	GSM1351730	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 19	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351730/suppl/GSM1351730_EA10047_221187_HUGENE-1_0-ST-V1_IGTB1640.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1646.F14	GSM1351731	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 28	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351731/suppl/GSM1351731_EA10047_239819_HUGENE-1_0-ST-V1_IGTB1646.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1647.14	GSM1351732	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 28	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351732/suppl/GSM1351732_EA10047_233984_HUGENE-1_0-ST-V1_IGTB1647.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1650.F14	GSM1351733	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 30	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351733/suppl/GSM1351733_EA10047_239821_HUGENE-1_0-ST-V1_IGTB1650.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1651.F14	GSM1351734	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 44	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351734/suppl/GSM1351734_EA10047_239825_HUGENE-1_0-ST-V1_IGTB1651.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1652.14TR1	GSM1351735	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 27	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351735/suppl/GSM1351735_EA10047_221036_HUGENE-1_0-ST-V1_IGTB1652.14TR1.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1652.14TR2	GSM1351736	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 27	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351736/suppl/GSM1351736_EA10047_233979_HUGENE-1_0-ST-V1_IGTB1652.14TR2.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1654.14	GSM1351737	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 50	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351737/suppl/GSM1351737_EA10047_234044_HUGENE-1_0-ST-V1_IGTB1654.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1662.14	GSM1351738	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 28	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351738/suppl/GSM1351738_EA10047_234033_HUGENE-1_0-ST-V1_IGTB1662.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1669.14	GSM1351739	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 19	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351739/suppl/GSM1351739_EA10047_234001_HUGENE-1_0-ST-V1_IGTB1669.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1671.F14	GSM1351740	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 24	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351740/suppl/GSM1351740_EA10047_239830_HUGENE-1_0-ST-V1_IGTB1671.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1680.14	GSM1351741	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 35	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351741/suppl/GSM1351741_EA10047_234047_HUGENE-1_0-ST-V1_IGTB1680.14.CEL.gz	21727	Reanalyzed by: GSE86357
